id,x,y,m,f,total
96334183,497352,284543,38927.83,37101.46,76029.29
96334184,497352,284593,48236.08,45947.76,94183.84
96334185,497352,284643,106253.74,110747.2,217000.94
96334186,497352,284693,112921.23,117544.25,230465.48
96334187,497352,284743,317477.34,378263.33,695740.67
96334188,497352,284793,269125.85,320745.11,589870.96
96334189,497352,284843,283947.78,338521.26,622469.04
96334190,497352,284893,332698.68,396474.38,729173.06
96334191,497352,284943,357045.78,425436.2,782481.98
96334192,497352,284993,254183.34,302933.73,557117.07
96334193,497352,285043,203971.78,243116.43,447088.21
96334194,497352,285093,114438.59,117767.57,232206.16
96334195,497352,285143,135436.56,139360.82,274797.38
96334196,497352,285193,217244.96,219797.06,437042.02
96334197,497352,285243,116711.41,118109.01,234820.42
96334198,497352,285293,9116.4,9470.16,18586.56
96334199,497352,285343,45233.61,46903.53,92137.14
96334200,497352,285393,23093.55,23874.16,46967.71
96334204,497352,285593,100.03,108.52,208.55
96334205,497352,285643,921.56,997.19,1918.75
96334206,497352,285693,2272.63,2352.59,4625.22
96334207,497352,285743,3014.24,3098.58,6112.82
96334208,497352,285793,1229.28,1314.82,2544.1
96334211,497352,285943,7503.54,7457.72,14961.26
96334212,497352,285993,39606.15,38096.69,77702.84
96334213,497352,286043,43412.56,41739.67,85152.23
96334214,497352,286093,11413.42,10998.67,22412.09
96334215,497352,286143,17927.71,17255.41,35183.12
96334216,497352,286193,35419.27,34058.08,69477.35
96334217,497352,286243,26582.94,25556.96,52139.9
96334218,497352,286293,64539.6,62070.95,126610.55
96334219,497352,286343,62695.99,60290.08,122986.07
96334220,497352,286393,31126.61,39753.34,70879.95
96334221,497352,286443,14710.02,18789.98,33500
96334222,497352,286493,44634.65,53939.49,98574.14
96334223,497352,286543,76566.22,92618.9,169185.12
96334224,497352,286593,343567.72,415634.79,759202.51
96334225,497352,286643,189762.79,229403.35,419166.14
96334226,497352,286693,3008.26,4248.02,7256.28
96334227,497352,286743,2234.95,3138.68,5373.63
96334229,497352,286843,73201.65,78823.49,152025.14
96334230,497352,286893,71933.79,77340.33,149274.12
96334231,497352,286943,57929.14,62227.82,120156.96
96346356,497402,283743,127959.88,130911.32,258871.2
96346357,497402,283793,38421.64,38675.2,77096.84
96346358,497402,283843,45634.9,46033.26,91668.16
96346359,497402,283893,51628.02,52552.45,104180.47
96346360,497402,283943,62798.99,63892.74,126691.73
96346361,497402,283993,114594.78,114344.16,228938.94
96346362,497402,284043,39743.87,41419.41,81163.28
96346363,497402,284093,111407,116207.83,227614.83
96346364,497402,284143,135331.92,141173.04,276504.96
96346365,497402,284193,135273.53,141114.42,276387.95
96346366,497402,284243,56435.8,58358.29,114794.09
96346367,497402,284293,78413.26,81096.42,159509.68
96346368,497402,284343,65482.6,67715.23,133197.83
96346369,497402,284393,36011.68,36508.92,72520.6
96346370,497402,284443,38475.71,36598.94,75074.65
96346371,497402,284493,42166.82,40187.33,82354.15
96346372,497402,284543,43561.69,41534.37,85096.06
96346373,497402,284593,42627.57,40627.88,83255.45
96346374,497402,284643,68895.4,71577.49,140472.89
96346375,497402,284693,76717.99,79518.97,156236.96
96346376,497402,284743,216140.27,257572.05,473712.32
96346377,497402,284793,191208.68,227863.39,419072.07
96346378,497402,284843,274323.54,327030.97,601354.51
96346379,497402,284893,242299.77,288784.69,531084.46
96346380,497402,284943,248231.65,295881.74,544113.39
96346381,497402,284993,255408.85,304354.14,559762.99
96346382,497402,285043,56892,58836.39,115728.39
96346383,497402,285093,56777.4,58731.06,115508.46
96346384,497402,285143,109977.63,113296.02,223273.65
96346385,497402,285193,112341.21,115668.03,228009.24
96346386,497402,285243,95203.03,96372.3,191575.33
96346387,497402,285293,47098.18,47900.33,94998.51
96346388,497402,285343,65354.95,67644.22,132999.17
96346389,497402,285393,18769.04,19397.05,38166.09
96346390,497402,285443,49963.48,51714.77,101678.25
96346392,497402,285543,291.75,313.8,605.55
96346393,497402,285593,983.36,1064.28,2047.64
96346394,497402,285643,704.47,758.26,1462.73
96346395,497402,285693,182.9,201.25,384.15
96346396,497402,285743,1950.67,2029.02,3979.69
96346397,497402,285793,1245.41,1336.08,2581.49
96346398,497402,285843,191.74,210.03,401.77
96346399,497402,285893,70853.57,84237.56,155091.13
96346400,497402,285943,21604.62,20789.73,42394.35
96346401,497402,285993,33358.55,32076.05,65434.6
96346402,497402,286043,78311.23,75326.13,153637.36
96346403,497402,286093,33543.06,32253.97,65797.03
96346404,497402,286143,31283.8,30088.53,61372.33
96346405,497402,286193,30509.92,29339.42,59849.34
96346406,497402,286243,32535.98,31294.27,63830.25
96346407,497402,286293,53009.57,51001.93,104011.5
96346408,497402,286343,43374.56,41737.72,85112.28
96346409,497402,286393,92122.34,107246.61,199368.95
96346410,497402,286443,176961.46,214203.31,391164.77
96346411,497402,286493,115025.52,139230.38,254255.9
96346412,497402,286543,139596.45,168977.26,308573.71
96346413,497402,286593,151522.06,183406.73,334928.79
96346414,497402,286643,184491.91,223311.32,407803.23
96346415,497402,286693,4079.16,5828.99,9908.15
96346416,497402,286743,2909.38,4097.82,7007.2
96346417,497402,286793,3735.48,5313.47,9048.95
96346418,497402,286843,84972.03,91433.83,176405.86
96346419,497402,286893,39843.43,43078.12,82921.55
96358546,497452,283793,230249.04,235923.67,466172.71
96358547,497452,283843,40288.02,40598.2,80886.22
96358548,497452,283893,48521.19,48957.05,97478.24
96358549,497452,283943,81532.38,82959.75,164492.13
96358550,497452,283993,88372.65,88111.56,176484.21
96358551,497452,284043,40777.13,42591.62,83368.75
96358552,497452,284093,60833.56,63511.29,124344.85
96358553,497452,284143,36705.81,38207.88,74913.69
96358554,497452,284193,47912.38,49520.06,97432.44
96358555,497452,284243,68523.68,70868.63,139392.31
96358556,497452,284293,67591.14,69900.58,137491.72
96358557,497452,284343,68668.46,71012.9,139681.36
96358558,497452,284393,64394.73,66601.28,130996.01
96358559,497452,284443,51829.29,49357.59,101186.88
96358560,497452,284493,45091.9,42969.06,88060.96
96358561,497452,284543,45604.09,43510.18,89114.27
96358562,497452,284593,48852.87,46594.32,95447.19
96358563,497452,284643,71205.02,74044.72,145249.74
96358564,497452,284693,146639.93,174979.26,321619.19
96358565,497452,284743,225660.25,268880.09,494540.34
96358566,497452,284793,193607.75,230689.2,424296.95
96358567,497452,284843,246485.62,293795.53,540281.15
96358568,497452,284893,207179.94,246884.47,454064.41
96358569,497452,284943,231960.89,276397.08,508357.97
96358570,497452,284993,49762.86,51347.75,101110.61
96358571,497452,285043,57230.24,59192.69,116422.93
96358572,497452,285093,55370.09,57247.29,112617.38
96358573,497452,285143,43107.72,44431.13,87538.85
96358574,497452,285193,58896.33,59094.78,117991.11
96358575,497452,285243,60408.03,61126.47,121534.5
96358576,497452,285293,85222.11,86671.48,171893.59
96358577,497452,285343,35977.56,40212.41,76189.97
96358578,497452,285393,35160.59,39325.74,74486.33
96358579,497452,285443,35819.07,40055.8,75874.87
96358580,497452,285493,34444.54,38547.2,72991.74
96358581,497452,285543,553.47,661.91,1215.38
96358584,497452,285693,106.97,115.83,222.8
96358587,497452,285843,987603.77,1166435.49,2154039.26
96358588,497452,285893,646449.76,763642.26,1410092.02
96358589,497452,285943,67876.93,80692.93,148569.86
96358590,497452,285993,27004.67,25976.27,52980.94
96358591,497452,286043,23345.91,22460.73,45806.64
96358592,497452,286093,42447.59,40845.35,83292.94
96358593,497452,286143,60896.51,58580.45,119476.96
96358594,497452,286193,84314.01,81082.64,165396.65
96358595,497452,286243,134440.18,129272.09,263712.27
96358596,497452,286293,45793.08,44040.55,89833.63
96358597,497452,286343,91856.74,106709.82,198566.56
96358598,497452,286393,117387.53,136459.98,253847.51
96358599,497452,286443,107063.58,124409.96,231473.54
96358600,497452,286493,552065.23,667416.43,1219481.66
96358601,497452,286543,270105.58,326684.62,596790.2
96358602,497452,286593,480331.88,580652.78,1060984.66
96358603,497452,286643,221338.77,267806.23,489145
96358604,497452,286693,3568.95,5063.43,8632.38
96358605,497452,286743,3420.92,4849.43,8270.35
96358606,497452,286793,1385.52,1910.11,3295.63
96358607,497452,286843,36329.44,39169.21,75498.65
96358608,497452,286893,36047.02,38873.68,74920.7
96370736,497502,283843,96895.64,99104.5,196000.14
96370742,497502,284143,34219.04,35324.86,69543.9
96370743,497502,284193,43047.76,44480.48,87528.24
96370744,497502,284243,66237.85,68496.89,134734.74
96370745,497502,284293,60461.4,62519.34,122980.74
96370746,497502,284343,74002.73,76534.54,150537.27
96370747,497502,284393,43934.21,45414.68,89348.89
96370748,497502,284443,65197.25,64993.74,130190.99
96370749,497502,284493,71205.67,70975.89,142181.56
96370750,497502,284543,43953.58,41900.24,85853.82
96370751,497502,284593,45613.13,43481.07,89094.2
96370752,497502,284643,178778.57,213614.03,392392.6
96370753,497502,284693,142250.97,170049.26,312300.23
96370754,497502,284743,220899.3,263809.27,484708.57
96370755,497502,284793,262280.9,312627.66,574908.56
96370756,497502,284843,276973.54,330201.98,607175.52
96370757,497502,284893,175174.24,208791.16,383965.4
96370758,497502,284943,33028.83,33044.6,66073.43
96370759,497502,284993,56508.51,58438.86,114947.37
96370760,497502,285043,56009.3,57907.53,113916.83
96370761,497502,285093,44385.07,44426.84,88811.91
96370762,497502,285143,45678.86,45637.49,91316.35
96370763,497502,285193,48273.26,48210.85,96484.11
96370764,497502,285243,44254.94,44453.06,88708
96370765,497502,285293,40725.54,43729.71,84455.25
96370766,497502,285343,47122.81,52628.46,99751.27
96370767,497502,285393,40284.75,44977.08,85261.83
96370768,497502,285443,36248.15,40507.61,76755.76
96370769,497502,285493,41703.91,46566.01,88269.92
96370770,497502,285543,30769.32,34385.22,65154.54
96370771,497502,285593,13866.38,15532.01,29398.39
96370775,497502,285793,86300.64,102568.68,188869.32
96370776,497502,285843,374328.49,442106.08,816434.57
96370777,497502,285893,133977.98,158234.21,292212.19
96370778,497502,285943,155714.75,184401.17,340115.92
96370779,497502,285993,53390.97,63468.92,116859.89
96370780,497502,286043,32361.07,31125.69,63486.76
96370781,497502,286093,35938.06,34565.98,70504.04
96370782,497502,286143,67929.26,65344.07,133273.33
96370783,497502,286193,126487.76,121616.64,248104.4
96370784,497502,286243,470539.82,452373.09,922912.91
96370785,497502,286293,27973.91,32414.17,60388.08
96370786,497502,286343,26386.02,30570.46,56956.48
96370787,497502,286393,266170.27,308715.96,574886.23
96370788,497502,286443,228148.09,264631.88,492779.97
96370789,497502,286493,404238.35,436335.73,840574.08
96370790,497502,286543,363638.63,439646.06,803284.69
96370791,497502,286593,291748.38,352903.54,644651.92
96370792,497502,286643,275105.76,332622.77,607728.53
96370793,497502,286693,1228.54,1676.72,2905.26
96370794,497502,286743,311.83,431.39,743.22
96370795,497502,286793,2816.74,3965.68,6782.42
96370796,497502,286843,64074.55,69177.27,133251.82
96370797,497502,286893,38870.14,41904.91,80775.05
96382925,497552,283843,91886.58,93906.1,185792.68
96382931,497552,284143,34557.14,35692.21,70249.35
96382932,497552,284193,44028.35,45488.28,89516.63
96382933,497552,284243,55147.43,57016.05,112163.48
96382934,497552,284293,54813.41,56669.8,111483.21
96382935,497552,284343,52579.29,54361.61,106940.9
96382936,497552,284393,51164.48,52898.08,104062.56
96382937,497552,284443,62368.3,62212.88,124581.18
96382938,497552,284493,46947.57,46842.77,93790.34
96382939,497552,284543,30076.79,30001.13,60077.92
96382940,497552,284593,29324.95,29251.51,58576.46
96382941,497552,284643,72324.06,86547.65,158871.71
96382942,497552,284693,69095.26,82680.01,151775.27
96382943,497552,284743,66283.47,79315.9,145599.37
96382944,497552,284793,487213.81,580446.72,1067660.53
96382945,497552,284843,499030.33,594314.62,1093344.95
96382946,497552,284893,45801.09,45645.35,91446.44
96382947,497552,284943,141319.21,140802.43,282121.64
96382948,497552,284993,31650.48,31627.78,63278.26
96382949,497552,285043,48704.54,48718.88,97423.42
96382950,497552,285093,43004.3,43073.11,86077.41
96382951,497552,285143,43987.91,44038.64,88026.55
96382952,497552,285193,48325.78,48511.87,96837.65
96382953,497552,285243,47317.33,47509.74,94827.07
96382954,497552,285293,47218.89,50646.29,97865.18
96382955,497552,285343,50640.05,56576.46,107216.51
96382956,497552,285393,32419.35,36236.57,68655.92
96382957,497552,285443,39053.22,43602.37,82655.59
96382958,497552,285493,40284.67,44990.24,85274.91
96382959,497552,285543,55533.9,61992.54,117526.44
96382960,497552,285593,22102.14,24723.25,46825.39
96382961,497552,285643,22245.79,18715.96,40961.75
96382962,497552,285693,16548.44,13662.88,30211.32
96382963,497552,285743,16410.88,13541.74,29952.62
96382964,497552,285793,78895.33,93810.24,172705.57
96382965,497552,285843,57659.79,68490.56,126150.35
96382966,497552,285893,56198.34,66596.31,122794.65
96382967,497552,285943,73499.94,87170.52,160670.46
96382968,497552,285993,32563.71,38584.92,71148.63
96382969,497552,286043,82066.65,97477.59,179544.24
96382970,497552,286093,87908.55,84532.1,172440.65
96382971,497552,286143,68365.48,65739.2,134104.68
96382972,497552,286193,53937.09,51879.38,105816.47
96382973,497552,286243,182387.98,211784.95,394172.93
96382974,497552,286293,98263.92,114077.83,212341.75
96382975,497552,286343,114165.71,132534.49,246700.2
96382976,497552,286393,594168.28,688907.13,1283075.41
96382977,497552,286443,133211.59,143796.91,277008.5
96382978,497552,286493,333255.13,359726.51,692981.64
96382979,497552,286543,129861.5,140187.83,270049.33
96382980,497552,286593,493258.8,596337.42,1089596.22
96382981,497552,286643,706049.61,853381.13,1559430.74
96382982,497552,286693,4976.84,7144.54,12121.38
96382983,497552,286743,4809.25,6903.6,11712.85
96382984,497552,286793,2907.92,4097.87,7005.79
96382985,497552,286843,68928.46,74316.97,143245.43
96382986,497552,286893,62970.62,67923.69,130894.31
96395121,497602,284193,46893.23,48484.05,95377.28
96395122,497602,284243,26537.38,27461.84,53999.22
96395123,497602,284293,25658.99,26555.8,52214.79
96395124,497602,284343,13121.02,13634.17,26755.19
96395125,497602,284393,46883.7,48475.84,95359.54
96395126,497602,284443,27139.29,27044.96,54184.25
96395127,497602,284493,31872.89,31771.67,63644.56
96395128,497602,284543,3776.87,3858.36,7635.23
96395129,497602,284593,36333.61,32403.63,68737.24
96395130,497602,284643,24154.22,21096.8,45251.02
96395131,497602,284693,24570.17,21463.1,46033.27
96395132,497602,284743,46776.23,41354.97,88131.2
96395133,497602,284793,48225.8,39494.76,87720.56
96395134,497602,284843,149793.29,149289.05,299082.34
96395135,497602,284893,151755.15,151247.91,303003.06
96395136,497602,284943,132887.32,132654.57,265541.89
96395137,497602,284993,29876.86,29869.97,59746.83
96395138,497602,285043,48211.06,48192.01,96403.07
96395139,497602,285093,47804.08,47793.95,95598.03
96395140,497602,285143,65349.17,65306.12,130655.29
96395141,497602,285193,46222.25,46358.12,92580.37
96395142,497602,285243,39128.2,39297.79,78425.99
96395143,497602,285293,40819.05,43877.79,84696.84
96395144,497602,285343,22895.19,25616.23,48511.42
96395145,497602,285393,32926.9,36841.33,69768.23
96395146,497602,285443,47150.03,52621.08,99771.11
96395147,497602,285493,29923.36,33448.03,63371.39
96395148,497602,285543,36801.02,41131.09,77932.11
96395149,497602,285593,72851.09,61677.24,134528.33
96395150,497602,285643,31482.77,26869.64,58352.41
96395151,497602,285693,27974.2,21102.51,49076.71
96395152,497602,285743,37833.84,29066.66,66900.5
96395153,497602,285793,38987.07,46203.11,85190.18
96395154,497602,285843,53728.15,63458.49,117186.64
96395155,497602,285893,55063.99,65100.64,120164.63
96395156,497602,285943,92078.67,109013.99,201092.66
96395157,497602,285993,190767.74,226374.24,417141.98
96395158,497602,286043,175895.63,208460.5,384356.13
96395159,497602,286093,230081.97,215618.07,445700.04
96395160,497602,286143,164818.75,137256.05,302074.8
96395161,497602,286193,192397.94,176433.41,368831.35
96395162,497602,286243,108058.84,125621.93,233680.77
96395163,497602,286293,107869.55,125295.96,233165.51
96395164,497602,286343,144295.93,167299.73,311595.66
96395165,497602,286393,107088.54,115647.45,222735.99
96395166,497602,286443,102245.23,110400.8,212646.03
96395167,497602,286493,112205.02,121162.18,233367.2
96395168,497602,286543,103173.09,111411.94,214585.03
96395169,497602,286593,113206.9,122236.91,235443.81
96395170,497602,286643,322519.21,390143.78,712662.99
96395171,497602,286693,359839.05,435129.14,794968.19
96395172,497602,286743,765.89,1028.43,1794.32
96395173,497602,286793,4313.93,6166.27,10480.2
96395174,497602,286843,80152.49,86279.66,166432.15
96395175,497602,286893,117941.57,133358.16,251299.73
96407311,497652,284243,18351.86,19042.15,37394.01
96407312,497652,284293,38788.39,40043.3,78831.69
96407313,497652,284343,20485.75,21213.65,41699.4
96407314,497652,284393,8370.47,8742.88,17113.35
96407315,497652,284443,17697.45,17610.67,35308.12
96407316,497652,284493,15280.14,15210.06,30490.2
96407317,497652,284543,17167.87,17132.64,34300.51
96407318,497652,284593,45118.04,40423.78,85541.82
96407320,497652,284693,18975.3,15281.67,34256.97
96407321,497652,284743,16905.31,13502.25,30407.56
96407322,497652,284793,30998.53,25240.93,56239.46
96407323,497652,284843,10166.27,8218.73,18385
96407324,497652,284893,16188.74,16200.99,32389.73
96407326,497652,284993,41885.64,41938.33,83823.97
96407327,497652,285043,47599.21,47572.31,95171.52
96407328,497652,285093,46953.81,46941.44,93895.25
96407329,497652,285143,43232.36,43274.68,86507.04
96407330,497652,285193,51140.29,51297.03,102437.32
96407331,497652,285243,35186.36,35342.24,70528.6
96407332,497652,285293,16009,17233.92,33242.92
96407334,497652,285393,5113.17,5722.74,10835.91
96407336,497652,285493,768.63,852.08,1620.71
96407337,497652,285543,43282.63,36663.09,79945.72
96407338,497652,285593,77199.71,65140.9,142340.61
96407339,497652,285643,57260.34,44564.27,101824.61
96407340,497652,285693,50330.56,39098.08,89428.64
96407341,497652,285743,30183.59,22754.99,52938.58
96407342,497652,285793,127995.04,152142.57,280137.61
96407343,497652,285843,83602.69,99170.06,182772.75
96407344,497652,285893,107036.16,126880.17,233916.33
96407345,497652,285943,139473.02,165177.58,304650.6
96407346,497652,285993,121669.06,144247.01,265916.07
96407347,497652,286043,133976.61,158555.16,292531.77
96407348,497652,286093,202134.69,192081.48,394216.17
96407349,497652,286143,225112.92,190473.64,415586.56
96407350,497652,286193,203707.45,171590.74,375298.19
96407351,497652,286243,179974.38,163513.94,343488.32
96407352,497652,286293,122726.41,142438.57,265164.98
96407353,497652,286343,68123.87,73578.84,141702.71
96407354,497652,286393,88607.29,95682.1,184289.39
96407355,497652,286443,87811.56,94814.67,182626.23
96407356,497652,286493,126260.28,136353.96,262614.24
96407357,497652,286543,289767.31,312758.92,602526.23
96407358,497652,286593,111504.21,120386.74,231890.95
96407359,497652,286643,20077.37,20982.06,41059.43
96407360,497652,286693,32876.21,34373.46,67249.67
96407361,497652,286743,3338.18,4714.77,8052.95
96407362,497652,286793,5107.38,7333.77,12441.15
96407363,497652,286843,104012.78,117610.07,221622.85
96419500,497702,284243,4569.73,4002.13,8571.86
96419501,497702,284293,25985.34,23659.54,49644.88
96419502,497702,284343,13812.4,12366,26178.4
96419503,497702,284393,18017.31,16176.72,34194.03
96419504,497702,284443,25438.72,23206.55,48645.27
96419505,497702,284493,57754.69,53594.73,111349.42
96419506,497702,284543,10296,9111.17,19407.17
96419507,497702,284593,871.31,877.19,1748.5
96419508,497702,284643,16355.23,13007.75,29362.98
96419509,497702,284693,15203.14,12110.41,27313.55
96419510,497702,284743,6891.87,5468.31,12360.18
96419511,497702,284793,18261.16,14586.33,32847.49
96419512,497702,284843,11977.28,9655.53,21632.81
96419513,497702,284893,29260.21,24148.99,53409.2
96419514,497702,284943,43892.54,43945.84,87838.38
96419515,497702,284993,48250.22,48249.86,96500.08
96419516,497702,285043,46464.81,46463.74,92928.55
96419517,497702,285093,44658.98,44682.93,89341.91
96419518,497702,285143,45839.65,46018.03,91857.68
96419519,497702,285193,36673.43,40316.97,76990.4
96419520,497702,285243,5244.99,5883.96,11128.95
96419521,497702,285293,5561.86,6195.02,11756.88
96419523,497702,285393,63092.64,70494.27,133586.91
96419524,497702,285443,20359.01,22745.9,43104.91
96419525,497702,285493,15479.9,17308.43,32788.33
96419527,497702,285593,42338.19,32958.58,75296.77
96419528,497702,285643,12139.9,8829.48,20969.38
96419529,497702,285693,22890.9,17109.11,40000.01
96419530,497702,285743,36927.89,28655.16,65583.05
96419531,497702,285793,25906.63,12819.43,38726.06
96419532,497702,285843,36201.63,42854.31,79055.94
96419533,497702,285893,148677.72,176413.66,325091.38
96419534,497702,285943,153008.26,181581.03,334589.29
96419535,497702,285993,189825.33,225364.64,415189.97
96419536,497702,286043,165300.08,196092.8,361392.88
96419537,497702,286093,185286.02,156216.4,341502.42
96419538,497702,286143,210058.2,177304.9,387363.1
96419539,497702,286193,226065.48,191386.67,417452.15
96419540,497702,286243,224051.25,189133.66,413184.91
96419541,497702,286293,166975.15,140867.21,307842.36
96419542,497702,286343,215007.98,232115.3,447123.28
96419543,497702,286393,66457.15,71771.6,138228.75
96419544,497702,286443,88377.43,95450.7,183828.13
96419545,497702,286493,82075.32,88607.33,170682.65
96419546,497702,286543,205235.41,221564.64,426800.05
96419547,497702,286593,61235.79,63961.06,125196.85
96419548,497702,286643,12459.38,13001.07,25460.45
96419549,497702,286693,20317.53,21245.22,41562.75
96419550,497702,286743,30411.66,31806.98,62218.64
96419551,497702,286793,67366.12,70553.84,137919.96
96419552,497702,286843,126395.9,132408.62,258804.52
96431680,497752,283793,41462.93,43677.47,85140.4
96431687,497752,284143,41517.47,37893.45,79410.92
96431688,497752,284193,22878.76,20814.85,43693.61
96431689,497752,284243,25221.63,22958.31,48179.94
96431690,497752,284293,41520.48,37925.48,79445.96
96431691,497752,284343,15125.04,13576.07,28701.11
96431692,497752,284393,10035.64,8933.35,18968.99
96431693,497752,284443,37280.96,34141.17,71422.13
96431694,497752,284493,8484.46,7540.97,16025.43
96431695,497752,284543,7305.63,5828.4,13134.03
96431696,497752,284593,25787.72,20813.01,46600.73
96431697,497752,284643,12727.29,10137.9,22865.19
96431698,497752,284693,18657.94,14890.01,33547.95
96431699,497752,284743,4547.91,3629.77,8177.68
96431700,497752,284793,13729.45,10978.62,24708.07
96431701,497752,284843,20932.79,17161.79,38094.58
96431702,497752,284893,29874.75,24517.58,54392.33
96431703,497752,284943,58137.84,60118.93,118256.77
96431704,497752,284993,45178.96,45189.92,90368.88
96431705,497752,285043,41690.99,41789.93,83480.92
96431706,497752,285093,33994.23,37244.93,71239.16
96431707,497752,285143,36311.03,39926.78,76237.81
96431708,497752,285193,17791.82,19561.28,37353.1
96431709,497752,285243,10847.93,11944.96,22792.89
96431710,497752,285293,441.97,519.6,961.57
96431711,497752,285343,13811.23,15193.91,29005.14
96431712,497752,285393,21428.81,23974.92,45403.73
96431713,497752,285443,17500.51,19546.23,37046.74
96431714,497752,285493,8229.16,5992.08,14221.24
96431715,497752,285543,36927.89,28655.16,65583.05
96431716,497752,285593,31558.23,24217.44,55775.67
96431717,497752,285643,53435.96,41702.1,95138.06
96431718,497752,285693,8654.02,6144.07,14798.09
96431719,497752,285743,25906.63,12819.43,38726.06
96431720,497752,285793,25906.63,12819.43,38726.06
96431721,497752,285843,11279.31,15034.24,26313.55
96431722,497752,285893,54517.9,72413.86,126931.76
96431723,497752,285943,12673.28,16884.74,29558.02
96431724,497752,285993,51613.51,68543.16,120156.67
96431725,497752,286043,61200.16,81282.23,142482.39
96431726,497752,286093,130033.36,132372.52,262405.88
96431727,497752,286143,122673.09,124951.46,247624.55
96431728,497752,286193,135673.68,138253.92,273927.6
96431729,497752,286243,142986.9,145733.2,288720.1
96431730,497752,286293,163500.98,166532.32,330033.3
96431731,497752,286343,165900.57,179089.66,344990.23
96431732,497752,286393,79432.69,85793.98,165226.67
96431733,497752,286443,146925.54,158630.67,305556.21
96431734,497752,286493,41890.65,43792.04,85682.69
96431735,497752,286543,42383.27,44309.91,86693.18
96431736,497752,286593,94554.94,98717.99,193272.93
96431737,497752,286643,55491.86,57923.66,113415.52
96431738,497752,286693,22411.41,23444.24,45855.65
96431740,497752,286793,21549.02,22591.14,44140.16
96431741,497752,286843,49490.68,51847.09,101337.77
96431742,497752,286893,84248.86,88230.1,172478.96
96431743,497752,286943,89108.55,93340.79,182449.34
96443871,497802,283893,3761.49,3558.15,7319.64
96443872,497802,283943,5723.98,5410.7,11134.68
96443873,497802,283993,19296.88,18184.26,37481.14
96443874,497802,284043,31887.88,30062.98,61950.86
96443875,497802,284093,28552.03,26908.96,55460.99
96443876,497802,284143,46955.76,42841.86,89797.62
96443877,497802,284193,42728.62,39030.28,81758.9
96443878,497802,284243,47625.56,43427.38,91052.94
96443879,497802,284293,40465.42,36939.83,77405.25
96443880,497802,284343,40105.98,36619.15,76725.13
96443881,497802,284393,36290.27,33221.9,69512.17
96443882,497802,284443,11564.38,10312.04,21876.42
96443883,497802,284493,3657.19,3023.87,6681.06
96443884,497802,284543,21266.51,17099.28,38365.79
96443885,497802,284593,329.71,333.33,663.04
96443886,497802,284643,8008.3,6413.18,14421.48
96443887,497802,284693,16473.17,13331.43,29804.6
96443888,497802,284743,26392.92,21441.36,47834.28
96443889,497802,284793,31444.27,25610.22,57054.49
96443890,497802,284843,28162.36,22959.82,51122.18
96443891,497802,284893,35496.74,29232.52,64729.26
96443892,497802,284943,68913.18,71321.21,140234.39
96443893,497802,284993,47574.69,49227.79,96802.48
96443894,497802,285043,29657.96,30703.66,60361.62
96443895,497802,285093,32064.51,35296.36,67360.87
96443896,497802,285143,37832.35,41614.78,79447.13
96443897,497802,285193,29564.59,32519.18,62083.77
96443899,497802,285293,12618.26,13879.7,26497.96
96443900,497802,285343,10448.82,11482.23,21931.05
96443901,497802,285393,6440.46,7193.69,13634.15
96443902,497802,285443,14692.69,10755.88,25448.57
96443903,497802,285493,25792.44,19657.89,45450.33
96443904,497802,285543,36927.89,28655.16,65583.05
96443905,497802,285593,25828.76,19576.87,45405.63
96443906,497802,285643,49719.06,38796.58,88515.64
96443907,497802,285693,57636.35,44989.96,102626.31
96443908,497802,285743,18881.14,9316.24,28197.38
96443909,497802,285793,19024.29,9120.76,28145.05
96443910,497802,285843,21221.92,10079.39,31301.31
96443911,497802,285893,12469.08,16870.38,29339.46
96443912,497802,285943,34510.51,45852.58,80363.09
96443913,497802,285993,51830.61,68822.82,120653.43
96443914,497802,286043,51418.08,68267.17,119685.25
96443915,497802,286093,21429.27,21883.99,43313.26
96443916,497802,286143,83126.99,84674.35,167801.34
96443917,497802,286193,112631.78,114760.28,227392.06
96443918,497802,286243,131781.54,134206.22,265987.76
96443919,497802,286293,148151.79,150948.14,299099.93
96443920,497802,286343,138609.66,141290.92,279900.58
96443921,497802,286393,50572.36,52830.07,103402.43
96443922,497802,286443,27569.18,28849.1,56418.28
96443923,497802,286493,44195.52,46202.2,90397.72
96443924,497802,286543,38350.62,40084.92,78435.54
96443925,497802,286593,41589.79,43477.55,85067.34
96443926,497802,286643,65111.84,68029.48,133141.32
96443927,497802,286693,59470.47,62090.23,121560.7
96443928,497802,286743,38011.31,39679.74,77691.05
96443929,497802,286793,15445.87,16204.82,31650.69
96443930,497802,286843,60010.78,62869.03,122879.81
96443931,497802,286893,70085.62,73412.95,143498.57
96443932,497802,286943,53226.91,55750.11,108977.02
96443933,497802,286993,62769.55,65728.58,128498.13
96456061,497852,283943,14600.3,13764.13,28364.43
96456062,497852,283993,28832.36,27137.27,55969.63
96456063,497852,284043,31876.51,30053.63,61930.14
96456064,497852,284093,31274.51,29485.48,60759.99
96456065,497852,284143,50773.1,46296.73,97069.83
96456066,497852,284193,46390.67,42335.79,88726.46
96456067,497852,284243,38858.32,35542.16,74400.48
96456068,497852,284293,36865.61,33742.9,70608.51
96456069,497852,284343,41141.83,37603.58,78745.41
96456070,497852,284393,31549.22,28877.02,60426.24
96456071,497852,284443,15475.96,13873.12,29349.08
